Class	Subclass	Order	Suborder	Infraorder/Superfamily	Family	Species_list	Cnidocyte	Type	Reference	synonymous_names_ref	synonymous_names_origtree	notes
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_striata	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_tubulosa	isorhiza	atrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_tubulosa	isorhiza	basitrichous	Bouillon, 1985; Bouillon et al, 2004; Purcell & Mills, 1988 says ABSENT			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_tubulosa	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_tubulosa	stenotele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_tubulosa	desmoneme		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_lovenii	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_lovenii	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_lovenii	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_lovenii	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_lovenii	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_princeps	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_princeps	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_princeps	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_princeps	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Sarsia_princeps	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Coryne_cliffordi	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Coryne_cliffordi	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Coryne_cliffordi	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Coryne_cliffordi	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Coryne_cliffordi	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_producta	isorhiza	atrichous	Bouillon et al, 2004		[=Coryne_producta]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_producta	isorhiza	basitrichous	Bouillon et al, 2004		[=Coryne_producta]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_producta	eurytele		Bouillon et al, 2004		[=Coryne_producta]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_producta	stenotele		Bouillon et al, 2004		[=Coryne_producta]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_producta	desmoneme		Bouillon et al, 2004		[=Coryne_producta]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_nipponica	isorhiza	atrichous	Bouillon et al, 2004		[=Coryne_nipponica]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_nipponica	isorhiza	basitrichous	Bouillon et al, 2004		[=Coryne_nipponica]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_nipponica	eurytele		Bouillon et al, 2004		[=Coryne_nipponica]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_nipponica	stenotele		Bouillon et al, 2004		[=Coryne_nipponica]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_nipponica	desmoneme		Bouillon et al, 2004		[=Coryne_nipponica]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_ophiogaster	isorhiza	atrichous	Bouillon et al, 2004		[=Dipurena_ophiogaster]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_ophiogaster	isorhiza	basitrichous	Bouillon et al, 2004		[=Dipurena_ophiogaster]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_ophiogaster	eurytele		Bouillon et al, 2004		[=Dipurena_ophiogaster]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_ophiogaster	stenotele		Bouillon, 1985; Bouillon et al, 2004		[=Dipurena_ophiogaster]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_ophiogaster	desmoneme		Bouillon et al, 2004		[=Dipurena_ophiogaster]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_reesi	isorhiza	atrichous	Bouillon et al, 2004		[=Dipurena_reesi]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_reesi	isorhiza	basitrichous	Bouillon et al, 2004		[=Dipurena_reesi]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_reesi	eurytele		Bouillon et al, 2004		[=Dipurena_reesi]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_reesi	stenotele		Bouillon, 1985; see Campbell, 1988; Bouillon et al, 2004		[=Dipurena_reesi]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_reesi	desmoneme		Bouillon et al, 2004		[=Dipurena_reesi]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_gemmifera	isorhiza	atrichous	Bouillon et al, 2004		[=Dipurena_gemmifera]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_gemmifera	isorhiza	basitrichous	Bouillon et al, 2004		[=Dipurena_gemmifera]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_gemmifera	eurytele		Bouillon et al, 2004		[=Dipurena_gemmifera]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_gemmifera	stenotele		Weill, 1934; Ito & Inoue, 1962; Russell, 1970; Bouillon, 1985; Bouillon et al, 2004		[=Dipurena_gemmifera]	
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Corynidae	Stauridiosarsia_gemmifera	desmoneme		Weill, 1934; Ito & Inoue, 1962; Russell, 1970; Bouillon, 1985; Bouillon et al, 2004		[=Dipurena_gemmifera]	
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_clausi	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_clausi	acrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_clausi	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_clausi	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_clausi	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_elegans	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_elegans	acrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_elegans	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_elegans	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_elegans	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_okenii	desmoneme		Bouillon et al, 2004		[=Agalma_okeni]	
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_okenii	acrophore		Bouillon et al, 2004		[=Agalma_okeni]	
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_okenii	isorhiza	atrichous	Bouillon et al, 2004		[=Agalma_okeni]	
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_okenii	anisorhiza	homotrichous	Bouillon et al, 2004		[=Agalma_okeni]	
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Agalma_okenii	stenotele		Bouillon et al, 2004		[=Agalma_okeni]	
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Athorybia_rosacea	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Athorybia_rosacea	acrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Athorybia_rosacea	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Athorybia_rosacea	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Athorybia_rosacea	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Halistemma_rubrum	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Halistemma_rubrum	acrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Halistemma_rubrum	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Halistemma_rubrum	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Halistemma_rubrum	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Nanomia_bijuga	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Nanomia_bijuga	acrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Nanomia_bijuga	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Nanomia_bijuga	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Nanomia_bijuga	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Cordagalmatidae	Cordagalma_ordinatum					[=Cordagalma_cordiforme]	
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_asymmetrica	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_asymmetrica	acrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_asymmetrica	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_asymmetrica	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_asymmetrica	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_edwardsi	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_edwardsi	acrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_edwardsi	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_edwardsi	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_edwardsi	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_tholoides	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_tholoides	acrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_tholoides	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_tholoides	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_tholoides	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_formosa	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_formosa	acrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_formosa	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_formosa	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Forskaliidae	Forskalia_formosa	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Physophoridae	Physophora_hydrostatica						
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Apolemiidae	Apolemia_lanosa	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Apolemiidae	Apolemia_lanosa	acrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Apolemiidae	Apolemia_lanosa	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Apolemiidae	Apolemia_lanosa	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Apolemiidae	Apolemia_lanosa	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Apolemiidae	Apolemia_lanosa	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Apolemiidae	Apolemia_lanosa	birhopaloid		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Apolemiidae	Apolemia_rubriversa	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Apolemiidae	Apolemia_rubriversa	acrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Apolemiidae	Apolemia_rubriversa	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Apolemiidae	Apolemia_rubriversa	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Apolemiidae	Apolemia_rubriversa	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Apolemiidae	Apolemia_rubriversa	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Apolemiidae	Apolemia_rubriversa	birhopaloid		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Pyrostephidae	Bargmannia_amoena						
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Pyrostephidae	Bargmannia_elongata						
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Marrus_orthocanna	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Marrus_orthocanna	acrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Marrus_orthocanna	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Marrus_orthocanna	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Agalmatidae	Marrus_orthocanna	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Rhodaliidae	Stephalia_dilata						
Hydrozoa	Hydroidolina	Siphonophorae	Physonectae	-	Stephanomiidae	Stephanomia_amphytridis						
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Clausophyidae	Chuniphyes_multidentata						
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Clausophyidae	Kephyes_ovata					[=Clausophyes_ovata]	
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Diphyidae	Lensia_conoidea	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Diphyidae	Lensia_conoidea	anacrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Diphyidae	Lensia_conoidea	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Diphyidae	Lensia_conoidea	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Sphaeronectidae	Sphaeronectes_koellikeri					[=Sphaeronectes_gracilis]	
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Diphyidae	Muggiaea_atlantica	anisorhiza	homotrichous	Purcell & Mills, 1988; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Diphyidae	Muggiaea_atlantica	mastigophore		Purcell & Mills, 1988; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Diphyidae	Muggiaea_atlantica	stenotele		Purcell & Mills, 1988			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Diphyidae	Sulculeolaria_quadrivalvis						
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Hippopodiidae	Hippopodius_hippopus	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Hippopodiidae	Hippopodius_hippopus	anacrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Hippopodiidae	Hippopodius_hippopus	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Hippopodiidae	Hippopodius_hippopus	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Rosacea_flaccida	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Rosacea_flaccida	anacrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Rosacea_flaccida	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Rosacea_flaccida	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Craseoa_lathetica	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Craseoa_lathetica	anacrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Craseoa_lathetica	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Craseoa_lathetica	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Lilyopsis_fluoracantha	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Lilyopsis_fluoracantha	anacrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Lilyopsis_fluoracantha	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Lilyopsis_fluoracantha	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Gymnopraia_lapislazula	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Gymnopraia_lapislazula	anacrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Gymnopraia_lapislazula	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Gymnopraia_lapislazula	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Nectadamas_diomedeae	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Nectadamas_diomedeae	anacrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Nectadamas_diomedeae	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Nectadamas_diomedeae	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Nectopyramis_natans	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Nectopyramis_natans	anacrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Nectopyramis_natans	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Nectopyramis_natans	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Praya_dubia	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Praya_dubia	anacrophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Praya_dubia	anisorhiza	homotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Calycophorae	-	Prayidae	Praya_dubia	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Siphonophorae	Cystonectae	-	Physaliidae	Physalia_physalis	isorhiza	atrichous	Weill 1930; Bouillon et al, 2004		[=Physalia_utriculus]	
Hydrozoa	Hydroidolina	Siphonophorae	Cystonectae	-	Physaliidae	Physalia_physalis	isorhiza	holotrichous	Hessinger & Ford, 1988		[=Physalia_utriculus]	
Hydrozoa	Hydroidolina	Siphonophorae	Cystonectae	-	Physaliidae	Physalia_physalis	anisorhiza		Klug et al., 1988		[=Physalia_utriculus]	
Hydrozoa	Hydroidolina	Siphonophorae	Cystonectae	-	Physaliidae	Physalia_physalis	stenotele		Bouillon et al, 2004		[=Physalia_utriculus]	
Hydrozoa	Hydroidolina	Siphonophorae	Cystonectae	-	Rhizophysidae	Rhizophysa_eysenhardti						
Hydrozoa	Hydroidolina	Siphonophorae	Cystonectae	-	Rhizophysidae	Rhizophysa_filiformis						
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Branchiocerianthus_imperator	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Branchiocerianthus_imperator	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Branchiocerianthus_imperator	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Branchiocerianthus_imperator	anisorhiza	heterotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Branchiocerianthus_imperator	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Branchiocerianthus_imperator	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Branchiocerianthus_imperator	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_bigelowi	desmoneme		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_bigelowi	anisorhiza	heterotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_bigelowi	mastigophore		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_bigelowi	stenotele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_bigelowi	isorhiza	atrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_bigelowi	isorhiza	basitrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_bigelowi	eurytele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_glacialis	desmoneme		Bouillon et al, 2004			
